Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,64.05999755859375,64.05999755859375,63.310001373291016,63.720001220703125,63.164085388183594,948800
2021-05-25,63.75,64.31999969482422,63.2599983215332,63.310001373291016,62.75766372680664,867900
2021-05-26,62.97999954223633,64.27999877929688,62.86000061035156,63.97999954223633,63.421817779541016,793200
2021-05-27,64.38999938964844,64.70999908447266,63.88999938964844,64.12000274658203,63.56060028076172,3253800
2021-05-28,64.70999908447266,64.94000244140625,64.12000274658203,64.5999984741211,64.03640747070312,874600
2021-06-01,64.76000213623047,66.54000091552734,64.5999984741211,66.3499984741211,65.7711410522461,859600
2021-06-02,66.66999816894531,67.54000091552734,66.04000091552734,67.44000244140625,66.85163116455078,914200
2021-06-03,67.47000122070312,67.58999633789062,66.4800033569336,66.80999755859375,66.22712707519531,874100
2021-06-04,66.80999755859375,66.83999633789062,65.66000366210938,65.79000091552734,65.21602630615234,963300
2021-06-07,65.9000015258789,67.22000122070312,65.83000183105469,66.80000305175781,66.21721649169922,841500
2021-06-08,66.81999969482422,67.97000122070312,66.81999969482422,67.5999984741211,67.0102310180664,1071600
2021-06-09,67.63999938964844,67.98999786376953,67.30999755859375,67.54000091552734,66.95075988769531,902900
2021-06-10,67.72000122070312,68.4000015258789,67.31999969482422,68.05999755859375,67.46621704101562,862000
2021-06-11,68.33999633789062,68.33999633789062,67.2699966430664,68.19999694824219,67.60499572753906,938100
2021-06-14,67.37999725341797,68.08999633789062,66.38999938964844,66.83999633789062,66.83999633789062,869200
2021-06-15,66.61000061035156,66.94999694824219,65.9800033569336,66.31999969482422,66.31999969482422,776500
2021-06-16,66.22000122070312,66.73999786376953,65.5,65.58000183105469,65.58000183105469,1413400
2021-06-17,65.7300033569336,65.91000366210938,64.0999984741211,64.81999969482422,64.81999969482422,802300
2021-06-18,64.12000274658203,65.30999755859375,63.09000015258789,63.33000183105469,63.33000183105469,2582600
2021-06-21,63.869998931884766,65.66999816894531,63.72999954223633,65.44999694824219,65.44999694824219,1093400
2021-06-22,65.33999633789062,65.41999816894531,64.58000183105469,64.5999984741211,64.5999984741211,713800
