Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,135.63999938964844,136.8800048828125,135.1999969482422,135.61000061035156,133.55116271972656,577400
2021-05-25,135.47000122070312,135.8699951171875,133.89999389648438,135.2899932861328,133.23602294921875,661000
2021-05-26,134.94000244140625,135.2899932861328,134.16000366210938,134.5,132.45802307128906,713300
2021-05-27,134.44000244140625,135.19000244140625,132.07000732421875,132.52000427246094,130.50808715820312,1677000
2021-05-28,132.82000732421875,135.57000732421875,132.66000366210938,133.2899932861328,131.26638793945312,1059900
2021-06-01,133.4600067138672,134.7100067138672,132.8300018310547,133.50999450683594,131.48304748535156,1048000
2021-06-02,133.50999450683594,136.3800048828125,133.14999389648438,135.92999267578125,133.86630249023438,1138300
2021-06-03,136.69000244140625,139.4499969482422,136.17999267578125,137.8800048828125,135.78671264648438,1535200
2021-06-04,138.6699981689453,140.64999389648438,137.74000549316406,139.82000732421875,137.697265625,988000
2021-06-07,139.8000030517578,140.16000366210938,136.55999755859375,138.1300048828125,136.0329132080078,899100
2021-06-08,138.1300048828125,138.42999267578125,136.0500030517578,136.8699951171875,134.79202270507812,984500
2021-06-09,135.74000549316406,136.82000732421875,134.72999572753906,135.97000122070312,133.90570068359375,1070400
2021-06-10,136.3300018310547,136.6699981689453,135.30999755859375,135.67999267578125,133.62010192871094,622600
2021-06-11,136.0800018310547,136.35000610351562,135.05999755859375,136.24000549316406,134.17160034179688,526100
2021-06-14,136.24000549316406,136.24000549316406,133.97000122070312,136.10000610351562,134.0337371826172,505200
2021-06-15,136.47000122070312,136.47000122070312,134.5800018310547,134.77999877929688,132.7337646484375,454200
2021-06-16,135.0500030517578,135.39999389648438,133.69000244140625,133.77999877929688,131.7489471435547,688200
2021-06-17,133.9199981689453,134.25,132.30999755859375,133.61000061035156,131.58152770996094,835300
2021-06-18,133.1300048828125,133.19000244140625,130.1300048828125,130.3000030517578,128.32177734375,1372800
2021-06-21,130.67999267578125,131.67999267578125,130.57000732421875,131.1199951171875,129.12933349609375,673200
2021-06-22,131.47999572753906,132.0399932861328,130.3699951171875,130.52000427246094,128.53843688964844,848100
2021-06-23,130.0,130.67999267578125,129.05999755859375,129.05999755859375,127.10060119628906,612000
2021-06-24,128.57000732421875,129.5500030517578,127.25,128.57000732421875,126.61805725097656,574800
2021-06-25,128.10000610351562,129.7899932861328,127.9800033569336,129.4199981689453,127.45513153076172,786100
2021-06-28,129.6999969482422,131.24000549316406,129.2899932861328,130.83999633789062,128.85357666015625,576500
2021-06-29,130.8699951171875,131.72999572753906,129.52000427246094,130.13999938964844,128.16421508789062,608200
2021-06-30,130.14999389648438,131.38999938964844,129.0800018310547,129.57000732421875,127.60287475585938,1303400
2021-07-01,129.35000610351562,131.3000030517578,129.10000610351562,130.0500030517578,128.07559204101562,552700
2021-07-02,130.5800018310547,130.99000549316406,129.39999389648438,129.69000244140625,127.7210464477539,456200
2021-07-06,129.25,129.72999572753906,127.29000091552734,128.5800018310547,126.62789916992188,549000
2021-07-07,128.5,129.7899932861328,128.38999938964844,129.0399932861328,127.08090209960938,577400
2021-07-08,128.72999572753906,130.4600067138672,128.38999938964844,129.52999877929688,127.5634765625,641900
2021-07-09,130.55999755859375,131.39999389648438,129.94000244140625,130.85000610351562,128.86343383789062,584500
2021-07-12,130.1300048828125,130.8300018310547,129.5500030517578,130.39999389648438,128.42025756835938,629200
2021-07-13,130.38999938964844,131.08999633789062,129.22000122070312,129.74000549316406,127.77029418945312,556500
2021-07-14,129.27000427246094,130.91000366210938,129.27000427246094,130.2899932861328,128.31192016601562,624100
2021-07-15,130.38999938964844,132.36000061035156,130.05999755859375,132.02000427246094,130.01568603515625,695600
2021-07-16,132.36000061035156,133.3800048828125,132.02000427246094,133.10000610351562,131.07928466796875,596400
2021-07-19,133.10000610351562,135.47000122070312,132.2100067138672,133.99000549316406,131.9557647705078,980900
2021-07-20,134.8300018310547,136.35000610351562,132.41000366210938,132.50999450683594,130.4982147216797,1012000
2021-07-21,132.47000122070312,132.80999755859375,129.44000244140625,129.5399932861328,127.57331848144531,1115700
2021-07-22,129.4499969482422,129.4499969482422,127.19000244140625,129.22999572753906,127.26802062988281,1562400
2021-07-23,129.5800018310547,130.8300018310547,129.16000366210938,130.5,128.5187530517578,508500
2021-07-26,130.5,131.2899932861328,130.0,130.69000244140625,128.70587158203125,523300
2021-07-27,130.66000366210938,133.2100067138672,130.3800048828125,132.0,129.99598693847656,562000
2021-07-28,131.63999938964844,131.6999969482422,129.60000610351562,130.75999450683594,128.77479553222656,785000
2021-07-29,131.42999267578125,132.32000732421875,131.00999450683594,131.38999938964844,129.39523315429688,751500
2021-07-30,130.8699951171875,132.00999450683594,130.75,131.11000061035156,129.11949157714844,1238400
2021-08-02,131.1199951171875,131.60000610351562,130.1300048828125,131.2899932861328,129.2967529296875,535800
2021-08-03,131.6699981689453,133.9600067138672,131.4199981689453,132.80999755859375,130.79367065429688,889400
2021-08-04,132.77999877929688,133.1999969482422,128.72999572753906,128.8300018310547,126.87409973144531,700800
2021-08-05,129.3300018310547,129.4499969482422,128.14999389648438,128.4199981689453,126.47032165527344,423700
2021-08-06,128.74000549316406,129.2100067138672,127.83999633789062,127.9000015258789,125.95822143554688,689400
2021-08-09,128.14999389648438,129.07000732421875,127.80999755859375,129.00999450683594,127.05136108398438,568700
2021-08-10,128.86000061035156,130.17999267578125,128.4499969482422,130.0,128.02633666992188,448400
