Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,99.22000122070312,100.0999984741211,97.18000030517578,97.45999908447266,97.25483703613281,3506400
2021-05-25,96.70999908447266,98.18000030517578,96.44999694824219,97.27999877929688,97.07521057128906,3001500
2021-05-26,98.2300033569336,99.0199966430664,97.41999816894531,98.4000015258789,98.19286346435547,3201600
2021-05-27,98.72000122070312,99.29000091552734,97.9000015258789,99.1500015258789,98.9412841796875,4817200
2021-05-28,99.70999908447266,100.05999755859375,99.04000091552734,99.08000183105469,98.87142944335938,2109000
2021-06-01,99.45999908447266,100.31999969482422,98.5199966430664,99.30999755859375,99.10094451904297,2071500
2021-06-02,99.58000183105469,100.66000366210938,98.3499984741211,100.47000122070312,100.25850677490234,2447800
2021-06-03,100.23999786376953,101.13999938964844,99.95999908447266,99.95999908447266,99.74958038330078,2051900
2021-06-04,100.26000213623047,100.55999755859375,99.55999755859375,100.36000061035156,100.14873504638672,1318200
2021-06-07,98.75,98.75,95.9000015258789,96.38999938964844,96.18708801269531,4923900
2021-06-08,96.41000366210938,96.6500015258789,95.43000030517578,95.86000061035156,95.65821075439453,3198700
2021-06-09,95.87999725341797,96.25,94.79000091552734,94.81999969482422,94.62039184570312,2628800
2021-06-10,95.05999755859375,95.73999786376953,93.41000366210938,94.0199966430664,93.82207489013672,3269500
2021-06-11,94.29000091552734,94.43000030517578,93.25,93.5999984741211,93.40296173095703,2641200
2021-06-14,93.23999786376953,93.4000015258789,92.30000305175781,93.12000274658203,92.9239730834961,3647000
2021-06-15,93.27999877929688,94.08999633789062,92.2699966430664,93.76000213623047,93.56262969970703,3447600
2021-06-16,93.20999908447266,94.4800033569336,92.12999725341797,92.91999816894531,92.72439575195312,4435900
2021-06-17,92.86000061035156,93.23999786376953,91.0199966430664,91.83999633789062,91.64666748046875,4415900
2021-06-18,90.77999877929688,92.4800033569336,90.22000122070312,92.30999755859375,92.11567687988281,9155900
2021-06-21,92.70999908447266,94.79000091552734,92.69999694824219,94.5999984741211,94.4008560180664,4757200
2021-06-22,94.55999755859375,95.41000366210938,94.38999938964844,94.94999694824219,94.7501220703125,2381400
2021-06-23,94.91000366210938,95.58999633789062,94.5999984741211,94.91999816894531,94.72018432617188,1923100
2021-06-24,95.31999969482422,95.8499984741211,94.9000015258789,95.69000244140625,95.48856353759766,2643200
2021-06-25,95.87999725341797,96.9800033569336,95.45999908447266,96.8499984741211,96.6461181640625,5359100
2021-06-28,96.7699966430664,97.94000244140625,96.37999725341797,97.33000183105469,97.12511444091797,2395800
2021-06-29,97.69999694824219,98.7699966430664,97.6500015258789,98.44000244140625,98.23278045654297,2569300
2021-06-30,98.48999786376953,98.86000061035156,98.0199966430664,98.20999908447266,98.00325775146484,2570600
2021-07-01,98.5199966430664,99.48999786376953,97.93000030517578,98.83999633789062,98.63192749023438,2436700
2021-07-02,98.97000122070312,99.2300033569336,98.44000244140625,98.97000122070312,98.76166534423828,1873600
2021-07-06,98.86000061035156,98.9000015258789,97.02999877929688,97.86000061035156,97.75276947021484,2659300
2021-07-07,97.63999938964844,99.5199966430664,97.45999908447266,99.11000061035156,99.00139617919922,2300600
2021-07-08,98.20999908447266,99.44999694824219,97.93000030517578,98.48999786376953,98.38207244873047,3565800
2021-07-09,99.9000015258789,101.37000274658203,98.9800033569336,99.62999725341797,99.52082824707031,3426400
2021-07-12,99.5,100.3499984741211,98.91999816894531,99.87999725341797,99.77055358886719,2487500
2021-07-13,99.55000305175781,99.6500015258789,97.72000122070312,97.79000091552734,97.68284606933594,3251000
2021-07-14,98.0,98.62000274658203,96.63999938964844,97.44999694824219,97.34321594238281,2377800
2021-07-15,90.0,95.5,89.5999984741211,94.94999694824219,94.84595489501953,7070200
2021-07-16,93.41000366210938,96.30999755859375,92.97000122070312,96.18000030517578,96.0746078491211,4555800
2021-07-19,95.29000091552734,95.69999694824219,93.66000366210938,94.56999969482422,94.46636962890625,3959500
2021-07-20,94.83000183105469,96.0,94.04000091552734,94.41999816894531,94.31653594970703,3198100
2021-07-21,94.51000213623047,95.4000015258789,93.94999694824219,94.01000213623047,93.90699005126953,2576100
2021-07-22,93.81999969482422,93.9000015258789,92.91999816894531,93.4000015258789,93.29765319824219,3876800
2021-07-23,93.69000244140625,94.81999969482422,93.44999694824219,94.7300033569336,94.6261978149414,2095700
2021-07-26,94.4000015258789,94.97000122070312,94.27999877929688,94.63999938964844,94.53629302978516,1836100
2021-07-27,94.41000366210938,96.25,93.9800033569336,95.87999725341797,95.77493286132812,2216100
2021-07-28,95.87999725341797,95.94999694824219,94.48999786376953,94.5199966430664,94.41642761230469,2894800
2021-07-29,94.97000122070312,96.08999633789062,94.72000122070312,95.76000213623047,95.65506744384766,1867200
2021-07-30,95.66000366210938,96.01000213623047,94.8499984741211,95.16000366210938,95.05573272705078,2355100
2021-08-02,95.63999938964844,96.23999786376953,94.94000244140625,95.04000091552734,94.93585968017578,1510600
2021-08-03,95.5199966430664,96.79000091552734,95.01000213623047,96.61000061035156,96.50413513183594,2069900
2021-08-04,96.3499984741211,96.36000061035156,95.23999786376953,95.3499984741211,95.24551391601562,1870900
2021-08-05,95.58999633789062,95.58999633789062,94.16999816894531,95.41999816894531,95.31543731689453,2403000
2021-08-06,95.87999725341797,97.44000244140625,95.4000015258789,96.91999816894531,96.81379699707031,3067700
2021-08-09,97.16999816894531,97.58999633789062,96.70999908447266,97.12000274658203,97.01358032226562,1522000
2021-08-10,96.94999694824219,97.37999725341797,96.26000213623047,96.3499984741211,96.24442291259766,2120500
2021-08-11,96.5,97.1500015258789,95.77999877929688,97.08999633789062,96.98360443115234,2050700
2021-08-12,97.0999984741211,97.47000122070312,96.52999877929688,96.94000244140625,96.83377838134766,1803100
2021-08-13,97.06999969482422,97.16999816894531,96.01000213623047,96.12000274658203,96.01467895507812,1413400
2021-08-16,95.69000244140625,97.22000122070312,95.2300033569336,97.0999984741211,96.99359893798828,3565000
2021-08-17,96.5,96.52999877929688,94.55999755859375,95.66999816894531,95.5651626586914,3631800
2021-08-18,94.94000244140625,96.2699966430664,94.38999938964844,95.56999969482422,95.46527862548828,3890100
