Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,24.809999465942383,24.809999465942383,24.479999542236328,24.700000762939453,24.192604064941406,4533000
2021-05-25,24.75,24.84000015258789,24.280000686645508,24.290000915527344,23.791027069091797,3589100
2021-05-26,24.219999313354492,24.510000228881836,24.170000076293945,24.5,23.99671173095703,4590900
2021-05-27,24.549999237060547,24.790000915527344,24.530000686645508,24.6299991607666,24.124040603637695,6486300
2021-05-28,24.700000762939453,24.770000457763672,24.40999984741211,24.469999313354492,23.967329025268555,2545300
2021-06-01,24.600000381469727,24.920000076293945,24.549999237060547,24.579999923706055,24.075069427490234,2972300
2021-06-02,24.649999618530273,25.18000030517578,24.559999465942383,25.0,24.48644256591797,3684700
2021-06-03,24.940000534057617,25.31999969482422,24.850000381469727,25.1200008392334,24.60397720336914,3672800
2021-06-04,25.149999618530273,25.280000686645508,24.760000228881836,25.030000686645508,24.515825271606445,3302500
2021-06-07,25.079999923706055,25.1299991607666,24.520000457763672,24.6299991607666,24.124040603637695,4490500
2021-06-08,24.639999389648438,24.959999084472656,24.489999771118164,24.90999984741211,24.398290634155273,3327800
2021-06-09,24.940000534057617,25.34000015258789,24.860000610351562,25.170000076293945,24.652950286865234,3411800
2021-06-10,25.239999771118164,25.25,24.709999084472656,24.770000457763672,24.261167526245117,3636500
2021-06-11,24.920000076293945,24.989999771118164,24.799999237060547,24.950000762939453,24.437469482421875,2269900
2021-06-14,24.979999542236328,25.049999237060547,24.43000030517578,24.75,24.2415771484375,3617900
2021-06-15,24.40999984741211,24.6200008392334,24.399999618530273,24.469999313354492,24.197078704833984,3818400
2021-06-16,24.520000457763672,24.530000686645508,23.989999771118164,24.190000534057617,23.920202255249023,2757300
2021-06-17,24.299999237060547,24.299999237060547,23.34000015258789,23.43000030517578,23.168678283691406,5735800
2021-06-18,23.209999084472656,23.450000762939453,23.110000610351562,23.25,22.990686416625977,6024200
2021-06-21,23.389999389648438,23.729999542236328,23.329999923706055,23.639999389648438,23.37633514404297,2779100
2021-06-22,23.6200008392334,23.6200008392334,23.170000076293945,23.280000686645508,23.02035140991211,3919400
2021-06-23,23.299999237060547,23.350000381469727,23.020000457763672,23.030000686645508,22.77313995361328,3124700
2021-06-24,23.1299991607666,23.350000381469727,22.989999771118164,23.270000457763672,23.01046371459961,3085100
2021-06-25,23.280000686645508,23.549999237060547,23.229999542236328,23.520000457763672,23.257675170898438,5185200
2021-06-28,23.530000686645508,23.540000915527344,22.790000915527344,22.90999984741211,22.654478073120117,3454000
2021-06-29,23.030000686645508,23.40999984741211,22.969999313354492,23.079999923706055,22.822582244873047,3557600
2021-06-30,22.989999771118164,23.049999237060547,22.809999465942383,22.969999313354492,22.713808059692383,3227400
2021-07-01,22.959999084472656,23.139999389648438,22.920000076293945,23.040000915527344,22.783029556274414,2661900
2021-07-02,23.09000015258789,23.280000686645508,23.059999465942383,23.260000228881836,23.000574111938477,2310100
2021-07-06,23.299999237060547,23.3799991607666,22.81999969482422,22.959999084472656,22.703920364379883,3680300
2021-07-07,22.81999969482422,23.43000030517578,22.75,23.229999542236328,22.970909118652344,4400600
2021-07-08,23.0,23.079999923706055,22.809999465942383,22.940000534057617,22.684144973754883,2756700
2021-07-09,23.170000076293945,23.329999923706055,22.950000762939453,23.309999465942383,23.050016403198242,4237400
2021-07-12,23.299999237060547,23.40999984741211,23.1299991607666,23.200000762939453,22.94124412536621,2765200
2021-07-13,23.170000076293945,23.639999389648438,23.170000076293945,23.469999313354492,23.20823097229004,5664600
2021-07-14,23.559999465942383,23.670000076293945,23.40999984741211,23.579999923706055,23.317005157470703,2341500
2021-07-15,23.540000915527344,23.639999389648438,23.420000076293945,23.440000534057617,23.17856788635254,5139000
2021-07-16,23.600000381469727,23.68000030517578,23.440000534057617,23.5,23.237897872924805,3858400
2021-07-19,23.25,23.40999984741211,22.59000015258789,22.719999313354492,22.466596603393555,5791600
2021-07-20,22.81999969482422,23.18000030517578,22.809999465942383,23.0,22.74347496032715,3204700
2021-07-21,23.15999984741211,23.329999923706055,22.979999542236328,23.010000228881836,22.75336265563965,2457500
2021-07-22,23.0,23.079999923706055,22.809999465942383,23.030000686645508,22.77313995361328,2452300
2021-07-23,23.18000030517578,23.290000915527344,23.059999465942383,23.219999313354492,22.96101951599121,1843000
2021-07-26,23.270000457763672,23.489999771118164,23.229999542236328,23.399999618530273,23.139013290405273,2068100
2021-07-27,23.290000915527344,23.450000762939453,23.200000762939453,23.350000381469727,23.089570999145508,2586900
2021-07-28,23.440000534057617,23.489999771118164,23.06999969482422,23.149999618530273,22.891801834106445,2579000
2021-07-29,23.280000686645508,23.450000762939453,23.209999084472656,23.260000228881836,23.000574111938477,2149900
2021-07-30,23.170000076293945,23.3700008392334,23.110000610351562,23.209999084472656,22.95113182067871,3988300
2021-08-02,23.280000686645508,23.479999542236328,22.729999542236328,22.790000915527344,22.535818099975586,3726800
2021-08-03,22.770000457763672,22.940000534057617,22.3700008392334,22.739999771118164,22.486373901367188,4114100
2021-08-04,22.709999084472656,22.739999771118164,22.010000228881836,22.1299991607666,21.883176803588867,6361900
2021-08-05,22.229999542236328,22.790000915527344,21.969999313354492,22.270000457763672,22.021615982055664,4754800
2021-08-06,22.290000915527344,22.93000030517578,22.25,22.700000762939453,22.446821212768555,3701000
2021-08-09,22.65999984741211,22.780000686645508,22.43000030517578,22.729999542236328,22.476486206054688,2706700
2021-08-10,22.690000534057617,22.770000457763672,22.420000076293945,22.610000610351562,22.357824325561523,4295900
2021-08-11,22.65999984741211,22.799999237060547,22.540000915527344,22.649999618530273,22.397377014160156,3302300
2021-08-12,22.600000381469727,22.700000762939453,22.40999984741211,22.440000534057617,22.189720153808594,3503500
2021-08-13,22.399999618530273,22.600000381469727,22.25,22.489999771118164,22.23916244506836,2738300
2021-08-16,22.40999984741211,22.549999237060547,22.309999465942383,22.420000076293945,22.16994285583496,1895800
2021-08-17,22.309999465942383,22.40999984741211,22.110000610351562,22.329999923706055,22.080947875976562,2044200
2021-08-18,22.270000457763672,22.31999969482422,21.889999389648438,21.90999984741211,21.665632247924805,1692900
2021-08-19,21.850000381469727,21.90999984741211,21.5,21.670000076293945,21.428308486938477,3298400
2021-08-20,21.68000030517578,21.729999542236328,21.440000534057617,21.610000610351562,21.36897850036621,3209800
2021-08-23,21.709999084472656,21.920000076293945,21.549999237060547,21.670000076293945,21.428308486938477,2561300
2021-08-24,21.700000762939453,21.940000534057617,21.649999618530273,21.690000534057617,21.44808578491211,2547000
2021-08-25,21.649999618530273,21.969999313354492,21.6299991607666,21.75,21.507415771484375,3292200
2021-08-26,21.770000457763672,21.799999237060547,21.40999984741211,21.469999313354492,21.230539321899414,3170900
