Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,115.55999755859375,116.0,114.36000061035156,115.86000061035156,115.86000061035156,3656700
2021-05-25,115.94000244140625,116.5999984741211,115.58000183105469,115.70999908447266,115.70999908447266,4594200
2021-05-26,115.76000213623047,116.19000244140625,114.69999694824219,115.3499984741211,115.3499984741211,4137700
2021-05-27,115.63999938964844,116.26000213623047,115.18000030517578,115.6500015258789,115.6500015258789,7142800
2021-05-28,116.5999984741211,116.72000122070312,114.97000122070312,115.19999694824219,115.19999694824219,2779000
2021-06-01,115.94999694824219,116.44000244140625,114.33000183105469,114.43000030517578,114.43000030517578,4237800
2021-06-02,114.87000274658203,116.20999908447266,114.62000274658203,114.88999938964844,114.88999938964844,3296000
2021-06-03,114.1500015258789,114.19000244140625,112.76000213623047,113.05999755859375,113.05999755859375,4141300
2021-06-04,113.37000274658203,113.94999694824219,113.08999633789062,113.4000015258789,113.4000015258789,3412400
2021-06-07,112.5199966430664,113.3499984741211,109.31999969482422,109.66000366210938,109.66000366210938,6852900
2021-06-08,110.47000122070312,110.80000305175781,109.66999816894531,109.80999755859375,109.80999755859375,4823100
2021-06-09,110.72000122070312,111.6500015258789,110.0,111.11000061035156,111.11000061035156,4789300
2021-06-10,111.0,111.4000015258789,109.05000305175781,109.48999786376953,109.48999786376953,7492200
2021-06-11,110.38999938964844,110.5,109.83000183105469,110.19999694824219,110.19999694824219,3552900
2021-06-14,110.12999725341797,110.19999694824219,108.08999633789062,109.11000061035156,109.11000061035156,4863500
2021-06-15,109.37999725341797,109.9800033569336,108.43000030517578,109.7300033569336,109.7300033569336,3655000
2021-06-16,109.8499984741211,109.91000366210938,107.47000122070312,108.19999694824219,108.19999694824219,4554900
2021-06-17,108.05999755859375,110.26000213623047,107.98999786376953,109.05000305175781,109.05000305175781,4220900
2021-06-18,108.2300033569336,108.5999984741211,107.41999816894531,107.55999755859375,107.55999755859375,4886400
2021-06-21,108.19999694824219,109.36000061035156,107.68000030517578,108.48999786376953,108.48999786376953,3756500
2021-06-22,108.48999786376953,108.5999984741211,107.4000015258789,108.30000305175781,108.30000305175781,3567300
